timestamp,user_id,action,device,location,time_of_day,behavior_context,access_granted,risk_score,auth_method,policy_type
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1041,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,charge_request,tablet,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,access_battery,dashboard,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_204,alter_billing,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,charge_request,mobile,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_827,charge_request,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_427,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1954,override_control,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser001,view_usage,tablet,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser003,view_usage,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_897,override_control,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser017,access_battery,tablet,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,charge_request,dashboard,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_732,alter_billing,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1175,override_control,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2347,charge_request,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_864,alter_billing,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3563,charge_request,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1447,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,access_battery,tablet,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,view_usage,tablet,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1307,override_control,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser009,access_battery,mobile,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,access_battery,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,charge_request,dashboard,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,access_battery,tablet,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2330,charge_request,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3351,charge_request,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3884,alter_billing,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser015,access_battery,dashboard,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3229,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,charge_request,tablet,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2842,alter_billing,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1861,alter_billing,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1987,charge_request,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser013,charge_request,tablet,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,charge_request,mobile,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser005,charge_request,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,charge_request,mobile,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser015,view_usage,dashboard,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,view_usage,dashboard,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3886,alter_billing,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_194,alter_billing,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1571,override_control,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser006,view_usage,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser020,access_battery,mobile,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3067,alter_billing,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser008,view_usage,dashboard,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1636,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3671,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser013,charge_request,mobile,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,access_battery,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,charge_request,dashboard,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,view_usage,mobile,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,access_battery,dashboard,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,access_battery,tablet,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2687,override_control,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser001,access_battery,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser020,charge_request,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser005,charge_request,dashboard,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3878,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_560,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser020,access_battery,tablet,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,access_battery,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser009,access_battery,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,view_usage,tablet,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,charge_request,dashboard,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser004,view_usage,dashboard,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2358,charge_request,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,view_usage,tablet,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,view_usage,dashboard,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1504,alter_billing,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1834,override_control,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,view_usage,tablet,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser003,access_battery,tablet,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser001,view_usage,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,charge_request,mobile,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser017,view_usage,tablet,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,access_battery,mobile,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,view_usage,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1750,override_control,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3441,alter_billing,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_796,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_377,override_control,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,charge_request,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser004,access_battery,tablet,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3077,alter_billing,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser011,access_battery,mobile,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2810,alter_billing,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,charge_request,tablet,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser001,charge_request,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,charge_request,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3790,override_control,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2314,alter_billing,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1188,alter_billing,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2057,charge_request,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser006,view_usage,tablet,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3782,alter_billing,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,charge_request,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,access_battery,dashboard,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser004,charge_request,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2987,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1074,override_control,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,access_battery,dashboard,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3382,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,charge_request,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,access_battery,tablet,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1798,alter_billing,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1040,charge_request,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1925,override_control,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_555,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser009,charge_request,dashboard,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser008,charge_request,dashboard,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser010,access_battery,tablet,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3669,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser014,access_battery,tablet,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser017,view_usage,dashboard,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser003,access_battery,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser003,charge_request,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser010,access_battery,dashboard,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,view_usage,dashboard,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,access_battery,tablet,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3634,override_control,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser019,access_battery,dashboard,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,charge_request,mobile,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser020,access_battery,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser001,view_usage,dashboard,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser015,view_usage,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser017,charge_request,mobile,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,view_usage,tablet,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser018,access_battery,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_118,charge_request,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2494,override_control,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3021,alter_billing,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser011,access_battery,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser006,charge_request,mobile,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser008,charge_request,tablet,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser010,charge_request,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3204,alter_billing,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser004,charge_request,tablet,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_3047,alter_billing,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1322,charge_request,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser011,charge_request,mobile,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,access_battery,mobile,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1501,alter_billing,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1230,charge_request,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser002,charge_request,dashboard,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser020,view_usage,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser016,view_usage,tablet,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser013,charge_request,dashboard,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser015,view_usage,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser015,view_usage,dashboard,manchester,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser007,view_usage,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1362,override_control,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser012,charge_request,tablet,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser009,access_battery,dashboard,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_1642,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2087,charge_request,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser006,access_battery,tablet,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.092068,evuser_attacker_attacker_2065,charge_request,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser013,view_usage,tablet,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser002,view_usage,mobile,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_900,override_control,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser013,access_battery,mobile,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_652,charge_request,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2560,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_3293,charge_request,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser001,view_usage,dashboard,birmingham,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_3625,alter_billing,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser015,view_usage,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_779,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser009,access_battery,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2250,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_1932,charge_request,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser019,charge_request,tablet,manchester,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_1028,charge_request,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2346,override_control,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser005,access_battery,tablet,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser006,view_usage,tablet,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_134,alter_billing,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser019,access_battery,tablet,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser016,charge_request,tablet,manchester,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser016,charge_request,dashboard,birmingham,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser011,charge_request,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_1767,override_control,spoofed_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_3341,alter_billing,unknown_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_699,override_control,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_3853,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser011,access_battery,mobile,london,evening,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_929,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2025,override_control,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2990,charge_request,spoofed_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser020,access_battery,dashboard,london,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2408,charge_request,spoofed_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2381,alter_billing,spoofed_device,unknown,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_9,override_control,unknown_device,foreign,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser012,view_usage,dashboard,birmingham,morning,normal,True,0.3,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_2996,alter_billing,unknown_device,foreign,off_hours,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser_attacker_attacker_1835,alter_billing,unknown_device,unknown,night,anomalous,False,0.8,multi_policy,RBAC
2025-08-09T23:13:40.093138,evuser001,view_usage,tablet,london,afternoon,normal,True,0.3,multi_policy,RBAC
